Name,Price,Category,Color,,Size,Rating,Reviews,URL,Image URL,Product Number
LISABO 리사보 / R_NNINGE 뢴닝에,705000,테이블+의자4, 블랙/블랙,블랙,140x78 cm,4.7,3,https://www.ikea.com/kr/ko/p/lisabo-roenninge-table-and-4-chairs-black-black-s59297122/,https://www.ikea.com/kr/ko/images/products/lisabo-roenninge-table-and-4-chairs-black-black__0701529_pe724142_s5.jpg?f=s,59297122
STENSELE 스텐셀레 / R_NNINGE 뢴닝에,407000,테이블+의자2, 앤트러싸이트 앤트러싸이트/그린,그린,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/stensele-roenninge-table-and-2-chairs-anthracite-anthracite-green-s59297155/,https://www.ikea.com/kr/ko/images/products/stensele-roenninge-table-and-2-chairs-anthracite-anthracite-green__0680424_pe719846_s5.jpg?f=s,59297155
NORRÅKER 노로케르 / R_NNINGE 뢴닝에,725000,테이블+의자4, 자작나무/그린,그린,125x74 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/norraker-roenninge-table-and-4-chairs-birch-green-s59297240/,https://www.ikea.com/kr/ko/images/products/norraker-roenninge-table-and-4-chairs-birch-green__0721858_pe733393_s5.jpg?f=s,59297240
LANEBERG 라네베리 / EKEDALEN 에케달렌,528600,테이블+의자4, 브라운/블랙 라이트그레이,블랙,130/190x80 cm,5,1,https://www.ikea.com/kr/ko/p/laneberg-ekedalen-table-and-4-chairs-brown-black-light-grey-s59304778/,https://www.ikea.com/kr/ko/images/products/laneberg-ekedalen-table-and-4-chairs-brown-black-light-grey__0747786_pe744725_s5.jpg?f=s,59304778
NORDEN 노르덴 / LISABO 리사보,658600,테이블+의자4, 자작나무/블랙,블랙,26/89/152 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/norden-lisabo-table-and-4-chairs-birch-black-s59385543/,https://www.ikea.com/kr/ko/images/products/norden-lisabo-table-and-4-chairs-birch-black__0921119_pe787675_s5.jpg?f=s,59385543
BEKANT 베칸트,1503400,책상+스크린, 화이트/그레이,0,320x160 48 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/bekant-desk-with-screen-white-grey-s59387392/,https://www.ikea.com/kr/ko/images/products/bekant-desk-with-screen-white-grey__0937946_pe793892_s5.jpg?f=s,59387392
BEKANT 베칸트,1503400,책상+스크린, 화이트/블루,블루,320x160 48 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/bekant-desk-with-screen-white-blue-s59387434/,https://www.ikea.com/kr/ko/images/products/bekant-desk-with-screen-white-blue__0937944_pe793890_s5.jpg?f=s,59387434
EILIF 에일리프,239000,독립형스크린, 다크그레이/화이트,블랙,80x150 cm,5,1,https://www.ikea.com/kr/ko/p/eilif-screen-freestanding-dark-grey-white-s59387467/,https://www.ikea.com/kr/ko/images/products/eilif-screen-freestanding-dark-grey-white__0922613_pe788205_s5.jpg?f=s,59387467
SMÅSTAD 스모스타드,247500,책상, 화이트 화이트 프레임/+서랍2,0,90x79x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-desk-white-with-frame-with-2-drawers-s59392280/,https://www.ikea.com/kr/ko/images/products/smastad-desk-white-with-frame-with-2-drawers__0926172_pe789071_s5.jpg?f=s,59392280
VANGSTA 방스타 / KARLJAN 칼리안,378600,테이블+의자4, 화이트/터쿼이즈,화이트,120/180 cm,2,1,https://www.ikea.com/kr/ko/p/vangsta-karljan-table-and-4-chairs-white-turquoise-s59392534/,https://www.ikea.com/kr/ko/images/products/vangsta-karljan-table-and-4-chairs-white-turquoise__0926966_pe789605_s5.jpg?f=s,59392534
INGATORP 잉아토르프 / INGOLF 잉올프,318800,테이블+의자2, 블랙브라운/화이트,블랙,65/123 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/ingatorp-ingolf-table-and-2-chairs-black-brown-white-s59400529/,https://www.ikea.com/kr/ko/images/products/ingatorp-ingolf-table-and-2-chairs-black-brown-white__0954382_pe803253_s5.jpg?f=s,59400529
NORDVIKEN 노르드비켄 / BERGMUND 베리문드,948600,테이블+의자4, 화이트/롬멜레 다크블루/화이트,블루,152/223 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/nordviken-bergmund-table-and-4-chairs-white-rommele-dark-blue-white-s59407314/,https://www.ikea.com/kr/ko/images/products/nordviken-bergmund-table-and-4-chairs-white-rommele-dark-blue-white__0950904_pe800735_s5.jpg?f=s,59407314
EKEDALEN 에케달렌 / BERGMUND 베리문드,698600,테이블+의자4, 화이트/롬멜레 라이트그레이/화이트,0,120/180 cm,4.4,5,https://www.ikea.com/kr/ko/p/ekedalen-bergmund-table-and-4-chairs-white-rommele-light-grey-white-s59408219/,https://www.ikea.com/kr/ko/images/products/ekedalen-bergmund-table-and-4-chairs-white-rommele-light-grey-white__0950961_pe800840_s5.jpg?f=s,59408219
EKEDALEN 에케달렌 / BERGMUND 베리문드,698600,테이블+의자4, 참나무무늬/군나레드 미디엄그레이,우드,120/180 cm,4.4,5,https://www.ikea.com/kr/ko/p/ekedalen-bergmund-table-and-4-chairs-oak-effect-gunnared-medium-grey-s59408479/,https://www.ikea.com/kr/ko/images/products/ekedalen-bergmund-table-and-4-chairs-oak-effect-gunnared-medium-grey__0954366_pe803237_s5.jpg?f=s,59408479
LAGKAPTEN 락캅텐 / N_RSPEL 네르스펠,139000,책상, 화이트/다크그레이,0,140x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lagkapten-naerspel-desk-white-dark-grey-s59417191/,https://www.ikea.com/kr/ko/images/products/lagkapten-naerspel-desk-white-dark-grey__0976089_pe812991_s5.jpg?f=s,59417191
LAGKAPTEN 락캅텐 / N_RSPEL 네르스펠,154000,책상, 다크그레이/블랙,블랙,200x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lagkapten-naerspel-desk-dark-grey-black-s59417558/,https://www.ikea.com/kr/ko/images/products/lagkapten-naerspel-desk-dark-grey-black__0976148_pe813041_s5.jpg?f=s,59417558
EKEDALEN 에케달렌 / UDMUND 우드문드,618600,테이블+의자4, 화이트 화이트/비아르프 베이지/브라운,화이트,120/180 cm,4.4,5,https://www.ikea.com/kr/ko/p/ekedalen-udmund-table-and-4-chairs-white-white-viarp-beige-brown-s59418628/,https://www.ikea.com/kr/ko/images/products/ekedalen-udmund-table-and-4-chairs-white-white-viarp-beige-brown__0980944_pe815221_s5.jpg?f=s,59418628
KLIMPFJ_LL 클림프피엘 / NORRMANS_ 노르만쇠,1218400,테이블+의자6, 그레이브라운/베이지 아카시아나무,0,240x95 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/klimpfjaell-norrmansoe-table-and-6-chairs-grey-brown-beige-acacia-s59426162/,https://www.ikea.com/kr/ko/images/products/klimpfjaell-norrmansoe-table-and-6-chairs-grey-brown-beige-acacia__1035600_pe838120_s5.jpg?f=s,59426162
NORDVIKEN 노르드비켄 / NORRMANS_ 노르만쇠,828600,테이블+의자4, 앤티크 스테인/베이지 아카시아나무,우드,152/223x95 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/nordviken-norrmansoe-table-and-4-chairs-antique-stain-beige-acacia-s59426181/,https://www.ikea.com/kr/ko/images/products/nordviken-norrmansoe-table-and-4-chairs-antique-stain-beige-acacia__1035607_pe838127_s5.jpg?f=s,59426181
INGATORP 잉아토르프 / BERGMUND 베리문드,898600,테이블+의자4, 블랙/크빌스포르스 다크 블루/블루,블루,110/155 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/ingatorp-bergmund-table-and-4-chairs-black-kvillsfors-dark-blue-blue-s59428953/,https://www.ikea.com/kr/ko/images/products/ingatorp-bergmund-table-and-4-chairs-black-kvillsfors-dark-blue-blue__1027291_pe834841_s5.jpg?f=s,59428953
TROTTEN 트로텐,837000,수납콤비네이션, 앤트러싸이트,0,240x180 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/trotten-cabinet-combination-anthracite-s59442077/,https://www.ikea.com/kr/ko/images/products/trotten-cabinet-combination-anthracite__1038440_pe839678_s5.jpg?f=s,59442077
MÅLSKYTT 몰쉬트 / TILLSLAG 틸슬라그,154000,책상, 자작나무/그린,그린,140x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/malskytt-tillslag-desk-birch-green-s59478325/,https://www.ikea.com/kr/ko/images/products/malskytt-tillslag-desk-birch-green__1078979_pe857352_s5.jpg?f=s,59478325
LISABO 리사보 / NORDMYRA 노르드뮈라,428600,테이블+의자4, 화이트/화이트 자작나무,우드,140x78 cm,4.7,3,https://www.ikea.com/kr/ko/p/lisabo-nordmyra-table-and-4-chairs-white-white-birch-s59482737/,https://www.ikea.com/kr/ko/images/products/lisabo-nordmyra-table-and-4-chairs-white-white-birch__1097305_pe864883_s5.jpg?f=s,59482737
SMÅSTAD 스모스타드 / PLATSA 플랏사,432000,기저귀교환대, 화이트 자작나무/+책장,우드,150x79x123 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-changing-table-white-birch-with-bookcase-s59483930/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-changing-table-white-birch-with-bookcase__1100228_pe866082_s5.jpg?f=s,59483930
BEKANT 베칸트,570000,높이조절테이블하부프레임, 블랙,블랙,160x80 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/bekant-underframe-sit-stand-f-table-tp-el-black-60349733/,https://www.ikea.com/kr/ko/images/products/bekant-underframe-sit-stand-f-table-tp-el-black__0735414_pe739948_s5.jpg?f=s,60349733
TOMMARYD 톰마뤼드,140000,테이블상판, 앤트러싸이트,0,130x70 cm,3,1,https://www.ikea.com/kr/ko/p/tommaryd-table-top-anthracite-60416015/,https://www.ikea.com/kr/ko/images/products/tommaryd-table-top-anthracite__0949490_pe799762_s5.jpg?f=s,60416015
EILIF 에일리프,129000,책상스크린, 블루,블루,120x48 cm,5,1,https://www.ikea.com/kr/ko/p/eilif-screen-for-desk-blue-60482798/,https://www.ikea.com/kr/ko/images/products/eilif-screen-for-desk-blue__0929905_pe790519_s5.jpg?f=s,60482798
EILIF 에일리프,179000,독립형스크린, 블루,블루,80x150 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eilif-screen-freestanding-blue-60482802/,https://www.ikea.com/kr/ko/images/products/eilif-screen-freestanding-blue__0929897_pe790513_s5.jpg?f=s,60482802
EKEDALEN 에케달렌 / ODGER 오드게르,698600,테이블+의자4, 다크브라운/블루,블루,120/180 cm,4.4,5,https://www.ikea.com/kr/ko/p/ekedalen-odger-table-and-4-chairs-dark-brown-blue-s69221301/,https://www.ikea.com/kr/ko/images/products/ekedalen-odger-table-and-4-chairs-dark-brown-blue__0737723_pe741236_s5.jpg?f=s,69221301
IKEA PS 2012 / TEODORES 테오도레스,308800,테이블+의자2, 대나무 화이트/화이트,우드,No Size,4,1,https://www.ikea.com/kr/ko/p/ikea-ps-2012-teodores-table-and-2-chairs-bamboo-white-white-s69221476/,https://www.ikea.com/kr/ko/images/products/ikea-ps-2012-teodores-table-and-2-chairs-bamboo-white-white__0737789_pe741255_s5.jpg?f=s,69221476
M_RBYLÅNGA 뫼르뷜롱아 / LEIFARNE 레이파르네,1198400,테이블+의자6, 브라운/화이트,0,220x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/moerbylanga-leifarne-table-and-6-chairs-brown-white-s69251406/,https://www.ikea.com/kr/ko/images/products/moerbylanga-leifarne-table-and-6-chairs-brown-white__0737504_pe741147_s5.jpg?f=s,69251406
INGATORP 잉아토르프 / INGATORP 잉아토르프,1095000,테이블+의자4, 화이트,0,110/155 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/ingatorp-ingatorp-table-and-4-chairs-white-s69252203/,https://www.ikea.com/kr/ko/images/products/ingatorp-ingatorp-table-and-4-chairs-white__0737792_pe741258_s5.jpg?f=s,69252203
EKEDALEN 에케달렌 / BERNHARD 베른하르드,1095000,테이블+의자4, 화이트/미우크 골드브라운,화이트,120/180 cm,4.4,5,https://www.ikea.com/kr/ko/p/ekedalen-bernhard-table-and-4-chairs-white-mjuk-golden-brown-s69280767/,https://www.ikea.com/kr/ko/images/products/ekedalen-bernhard-table-and-4-chairs-white-mjuk-golden-brown__0737669_pe741205_s5.jpg?f=s,69280767
LANEBERG 라네베리 / KARLJAN 칼리안,468600,테이블+의자4, 브라운/다크그레이 다크그레이,0,130/190x80 cm,5,1,https://www.ikea.com/kr/ko/p/laneberg-karljan-table-and-4-chairs-brown-dark-grey-dark-grey-s69304773/,https://www.ikea.com/kr/ko/images/products/laneberg-karljan-table-and-4-chairs-brown-dark-grey-dark-grey__0745238_pe743638_s5.jpg?f=s,69304773
M_RBYLÅNGA 뫼르뷜롱아,1498400,테이블+의자6, 참나무무늬목/앤트러싸이트,우드,220x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/moerbylanga-table-and-6-chairs-oak-veneer-anthracite-s69305065/,https://www.ikea.com/kr/ko/images/products/moerbylanga-table-and-6-chairs-oak-veneer-anthracite__0786350_pe762972_s5.jpg?f=s,69305065
NORDVIKEN 노르드비켄 / R_NNINGE 뢴닝에,1025000,테이블+의자4, 화이트/자작나무,우드,152/223x95 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/nordviken-roenninge-table-and-4-chairs-white-birch-s69305169/,https://www.ikea.com/kr/ko/images/products/nordviken-roenninge-table-and-4-chairs-white-birch__0747595_pe744615_s5.jpg?f=s,69305169
LISABO 리사보 / LISABO 리사보,588600,테이블+의자4, 물푸레무늬목/블랙,블랙,140x78 cm,4.7,3,https://www.ikea.com/kr/ko/p/lisabo-lisabo-table-and-4-chairs-ash-veneer-black-s69385533/,https://www.ikea.com/kr/ko/images/products/lisabo-lisabo-table-and-4-chairs-ash-veneer-black__0921114_pe787670_s5.jpg?f=s,69385533
EILIF 에일리프,239000,독립형스크린, 다크그레이/블랙,블랙,80x150 cm,5,1,https://www.ikea.com/kr/ko/p/eilif-screen-freestanding-dark-grey-black-s69387476/,https://www.ikea.com/kr/ko/images/products/eilif-screen-freestanding-dark-grey-black__0913515_pe783631_s5.jpg?f=s,69387476
SMÅSTAD 스모스타드,253000,기저귀교환대, 화이트 페일 터콰이즈/+서랍3,0,90x79x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-changing-table-white-pale-turquoise-with-3-drawers-s69392166/,https://www.ikea.com/kr/ko/images/products/smastad-changing-table-white-pale-turquoise-with-3-drawers__0925879_pe788938_s5.jpg?f=s,69392166
SMÅSTAD 스모스타드,253000,기저귀교환대, 화이트 그레이/+서랍3,0,90x79x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-changing-table-white-grey-with-3-drawers-s69392208/,https://www.ikea.com/kr/ko/images/products/smastad-changing-table-white-grey-with-3-drawers__0925882_pe788941_s5.jpg?f=s,69392208
NORDVIKEN 노르드비켄 / BERGMUND 베리문드,1028600,테이블+의자4, 화이트/콜보다 베이지/다크그레이,화이트,152/223 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/nordviken-bergmund-table-and-4-chairs-white-kolboda-beige-dark-grey-s69407304/,https://www.ikea.com/kr/ko/images/products/nordviken-bergmund-table-and-4-chairs-white-kolboda-beige-dark-grey__0950809_pe800718_s5.jpg?f=s,69407304
EKEDALEN 에케달렌 / BERGMUND 베리문드,1095000,테이블+의자4, 다크브라운/글로세 블랙,블랙,120/180 cm,4.4,5,https://www.ikea.com/kr/ko/p/ekedalen-bergmund-table-and-4-chairs-dark-brown-glose-black-s69408308/,https://www.ikea.com/kr/ko/images/products/ekedalen-bergmund-table-and-4-chairs-dark-brown-glose-black__0954358_pe803229_s5.jpg?f=s,69408308
LERHAMN 레르함 / BERGMUND 베리문드,568600,테이블+의자4, 블랙브라운/인세로스 화이트/블랙,블랙,118x74 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lerhamn-bergmund-table-and-4-chairs-black-brown-inseros-white-black-s69408313/,https://www.ikea.com/kr/ko/images/products/lerhamn-bergmund-table-and-4-chairs-black-brown-inseros-white-black__0954360_pe803231_s5.jpg?f=s,69408313
LERHAMN 레르함 / BERGMUND 베리문드,488600,테이블+의자4, 블랙브라운/오르스타 라이트그레이/블랙,블랙,118x74 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lerhamn-bergmund-table-and-4-chairs-black-brown-orrsta-light-grey-black-s69408469/,https://www.ikea.com/kr/ko/images/products/lerhamn-bergmund-table-and-4-chairs-black-brown-orrsta-light-grey-black__0954362_pe803233_s5.jpg?f=s,69408469
LAGKAPTEN 락캅텐 / N_RSPEL 네르스펠,129000,책상, 화이트/다크그레이,0,120x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lagkapten-naerspel-desk-white-dark-grey-s69416780/,https://www.ikea.com/kr/ko/images/products/lagkapten-naerspel-desk-white-dark-grey__0977583_pe813662_s5.jpg?f=s,69416780
LAGKAPTEN 락캅텐 / OLOV 올로브,109000,책상, 화이트스테인 참나무무늬/블랙,우드,140x60 cm,4,3,https://www.ikea.com/kr/ko/p/lagkapten-olov-desk-white-stained-oak-effect-black-s69417261/,https://www.ikea.com/kr/ko/images/products/lagkapten-olov-desk-white-stained-oak-effect-black__0976100_pe812998_s5.jpg?f=s,69417261
LAGKAPTEN 락캅텐 / N_RSPEL 네르스펠,139000,책상, 화이트스테인 참나무무늬/다크그레이,우드,140x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lagkapten-naerspel-desk-white-stained-oak-effect-dark-grey-s69417303/,https://www.ikea.com/kr/ko/images/products/lagkapten-naerspel-desk-white-stained-oak-effect-dark-grey__0976107_pe813005_s5.jpg?f=s,69417303
KLIMPFJ_LL 클림프피엘 / NORRARYD 노라뤼드,1338400,테이블+의자6, 그레이브라운/블랙,블랙,240x95 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/klimpfjaell-norraryd-table-and-6-chairs-grey-brown-black-s69418425/,https://www.ikea.com/kr/ko/images/products/klimpfjaell-norraryd-table-and-6-chairs-grey-brown-black__1009279_pe827537_s5.jpg?f=s,69418425
EKEDALEN 에케달렌 / K_TTIL 셰틸,518600,테이블+의자4, 화이트/크니사 라이트그레이,화이트,120/180 cm,4.4,5,https://www.ikea.com/kr/ko/p/ekedalen-kaettil-table-and-4-chairs-white-knisa-light-grey-s69428815/,https://www.ikea.com/kr/ko/images/products/ekedalen-kaettil-table-and-4-chairs-white-knisa-light-grey__1016367_pe830346_s5.jpg?f=s,69428815
SKOGSTA 스콕스타,1028400,테이블+의자6, 아카시아나무/아카시아나무,우드,235x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/skogsta-table-and-6-chairs-acacia-acacia-s69436014/,https://www.ikea.com/kr/ko/images/products/skogsta-table-and-6-chairs-acacia-acacia__1027562_pe834962_s5.jpg?f=s,69436014
STRANDTORP 스트란드토르프 / BERGMUND 베리문드,1198400,테이블+의자6, 브라운/GUNNARED 군나레드 미디엄그레이,0,150/205/260 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/strandtorp-bergmund-table-and-6-chairs-brown-gunnared-medium-grey-s69441058/,https://www.ikea.com/kr/ko/images/products/strandtorp-bergmund-table-and-6-chairs-brown-gunnared-medium-grey__1057121_pe848768_s5.jpg?f=s,69441058
NORDEN 노르덴 / TERJE 테리에,348800,테이블+접이식의자2, 화이트/화이트,화이트,26/89/152 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/norden-terje-table-and-2-folding-chairs-white-white-s69441534/,https://www.ikea.com/kr/ko/images/products/norden-terje-table-and-2-folding-chairs-white-white__1051006_pe844942_s5.jpg?f=s,69441534
NORDEN 노르덴 / TERJE 테리에,398600,테이블+의자4, 접이식 화이트/화이트,0,26/89/152 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/norden-terje-table-and-4-chairs-foldable-white-white-s69442345/,https://www.ikea.com/kr/ko/images/products/norden-terje-table-and-4-chairs-foldable-white-white__1066441_pe852441_s5.jpg?f=s,69442345
YPPERLIG 위펠리그 / ODGER 오드게르,748600,테이블+의자4, 물푸레나무/앤트러싸이트,우드,200x90 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/ypperlig-odger-table-and-4-chairs-ash-anthracite-s69483067/,https://www.ikea.com/kr/ko/images/products/ypperlig-odger-table-and-4-chairs-ash-anthracite__1099630_pe865827_s5.jpg?f=s,69483067
BEKANT 베칸트,110000,테이블상판하부프레임, 블랙,블랙,160x80 cm,5,1,https://www.ikea.com/kr/ko/p/bekant-underframe-for-table-top-black-70252909/,https://www.ikea.com/kr/ko/images/products/bekant-underframe-for-table-top-black__0735408_pe739942_s5.jpg?f=s,70252909
HAVSTA 하브스타,179000,네스팅테이블2종, 화이트,0,No Size,1,1,https://www.ikea.com/kr/ko/p/havsta-nest-of-tables-set-of-2-white-70404286/,https://www.ikea.com/kr/ko/images/products/havsta-nest-of-tables-set-of-2-white__0735690_pe740095_s5.jpg?f=s,70404286
NYBODA 뉘보다,79900,커피테이블+양면테이블상판, 라이트그레이 콘크리트 효과/화이트,화이트,75x60x50 cm,2,1,https://www.ikea.com/kr/ko/p/nyboda-coffee-table-w-reversible-table-top-light-grey-concrete-effect-white-70452630/,https://www.ikea.com/kr/ko/images/products/nyboda-coffee-table-w-reversible-table-top-light-grey-concrete-effect-white__0766513_pe753809_s5.jpg?f=s,70452630
IDÅSEN 이도센,170000,테이블상판하부프레임, 다크그레이,0,139x69x102 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idasen-underframe-for-table-top-dark-grey-70483820/,https://www.ikea.com/kr/ko/images/products/idasen-underframe-for-table-top-dark-grey__0955875_pe804182_s5.jpg?f=s,70483820
BEKANT 베칸트,749000,코너높이조절책상R, 화이트/블랙,화이트,160x110 cm,5,1,https://www.ikea.com/kr/ko/p/bekant-corner-desk-right-sit-stand-white-black-s79187759/,https://www.ikea.com/kr/ko/images/products/bekant-corner-desk-right-sit-stand-white-black__0734919_pe739679_s5.jpg?f=s,79187759
EKEDALEN 에케달렌 / SVENBERTIL 스벤베르틸,498600,테이블+의자4, 참나무/블랙,블랙,120/180 cm,4.4,5,https://www.ikea.com/kr/ko/p/ekedalen-svenbertil-table-and-4-chairs-oak-black-s79221414/,https://www.ikea.com/kr/ko/images/products/ekedalen-svenbertil-table-and-4-chairs-oak-black__0737727_pe741239_s5.jpg?f=s,79221414
M_RBYLÅNGA 뫼르뷜롱아 / BERNHARD 베른하르드,1495000,테이블+의자4, 참나무무늬목/미우크 골드브라운,우드,140x85 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/moerbylanga-bernhard-table-and-4-chairs-oak-veneer-mjuk-golden-brown-s79280762/,https://www.ikea.com/kr/ko/images/products/moerbylanga-bernhard-table-and-4-chairs-oak-veneer-mjuk-golden-brown__0738068_pe741338_s5.jpg?f=s,79280762
BEKANT 베칸트,789000,코너높이조절책상R, 블랙스테인 물푸레무늬목 화이트,블랙,160x110 cm,5,1,https://www.ikea.com/kr/ko/p/bekant-corner-desk-right-sit-stand-black-stained-ash-veneer-white-s79282332/,https://www.ikea.com/kr/ko/images/products/bekant-corner-desk-right-sit-stand-black-stained-ash-veneer-white__0734913_pe739680_s5.jpg?f=s,79282332
INGATORP 잉아토르프 / INGOLF 잉올프,1176600,테이블+의자6, 블랙/스포르다 다크그레이,블랙,155/215x87 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/ingatorp-ingolf-table-and-6-chairs-black-sporda-dark-grey-s79285769/,https://www.ikea.com/kr/ko/images/products/ingatorp-ingolf-table-and-6-chairs-black-sporda-dark-grey__0659751_pe710930_s5.jpg?f=s,79285769
BEKANT 베칸트,359000,수납유닛+스마트락, 메시 화이트,화이트,61x101 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/bekant-storage-unit-with-smart-lock-mesh-white-s79286981/,https://www.ikea.com/kr/ko/images/products/bekant-storage-unit-with-smart-lock-mesh-white__0644320_pe702593_s5.jpg?f=s,79286981
NORRÅKER 노로케르 / R_NNINGE 뢴닝에,725000,테이블+의자4, 자작나무/블랙,블랙,125x74 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/norraker-roenninge-table-and-4-chairs-birch-black-s79297239/,https://www.ikea.com/kr/ko/images/products/norraker-roenninge-table-and-4-chairs-birch-black__0721856_pe733391_s5.jpg?f=s,79297239
LANEBERG 라네베리 / KARLJAN 칼리안,468600,테이블+의자4, 화이트/다크그레이 다크그레이,0,130/190x80 cm,5,1,https://www.ikea.com/kr/ko/p/laneberg-karljan-table-and-4-chairs-white-dark-grey-dark-grey-s79304782/,https://www.ikea.com/kr/ko/images/products/laneberg-karljan-table-and-4-chairs-white-dark-grey-dark-grey__0745243_pe743640_s5.jpg?f=s,79304782
LANEBERG 라네베리 / SVENBERTIL 스벤베르틸,448600,테이블+의자4, 브라운/블랙 블랙,블랙,130/190x80 cm,5,1,https://www.ikea.com/kr/ko/p/laneberg-svenbertil-table-and-4-chairs-brown-black-black-s79304796/,https://www.ikea.com/kr/ko/images/products/laneberg-svenbertil-table-and-4-chairs-brown-black-black__0743579_pe743093_s5.jpg?f=s,79304796
SMÅSTAD 스모스타드,253000,기저귀교환대, 화이트 화이트/+서랍3,0,90x79x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-changing-table-white-white-with-3-drawers-s79392161/,https://www.ikea.com/kr/ko/images/products/smastad-changing-table-white-white-with-3-drawers__0925877_pe788936_s5.jpg?f=s,79392161
SMÅSTAD 스모스타드,253000,기저귀교환대, 화이트 그린/+서랍3,그린,90x79x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-changing-table-white-green-with-3-drawers-s79392236/,https://www.ikea.com/kr/ko/images/products/smastad-changing-table-white-green-with-3-drawers__0925884_pe788943_s5.jpg?f=s,79392236
SMÅSTAD 스모스타드,253000,기저귀교환대, 화이트 자작나무/+서랍3,우드,90x79x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-changing-table-white-birch-with-3-drawers-s79392241/,https://www.ikea.com/kr/ko/images/products/smastad-changing-table-white-birch-with-3-drawers__0925886_pe788945_s5.jpg?f=s,79392241
SMÅSTAD 스모스타드,247500,책상, 화이트 페일핑크/+서랍2,0,90x79x100 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-desk-white-pale-pink-with-2-drawers-s79392255/,https://www.ikea.com/kr/ko/images/products/smastad-desk-white-pale-pink-with-2-drawers__0926167_pe789067_s5.jpg?f=s,79392255
INGATORP 잉아토르프 / INGOLF 잉올프,778600,테이블+의자4, 화이트/화이트,화이트,110/155 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/ingatorp-ingolf-table-and-4-chairs-white-white-s79400665/,https://www.ikea.com/kr/ko/images/products/ingatorp-ingolf-table-and-4-chairs-white-white__0954402_pe803271_s5.jpg?f=s,79400665
LAGKAPTEN 락캅텐 / OLOV 올로브,109000,책상, 다크그레이/화이트,블랙,140x60 cm,4,3,https://www.ikea.com/kr/ko/p/lagkapten-olov-desk-dark-grey-white-s79417072/,https://www.ikea.com/kr/ko/images/products/lagkapten-olov-desk-dark-grey-white__0976070_pe812968_s5.jpg?f=s,79417072
LAGKAPTEN 락캅텐 / KRILLE 크릴레,159000,책상, 화이트스테인 참나무무늬/화이트,우드,200x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lagkapten-krille-desk-white-stained-oak-effect-white-s79417642/,https://www.ikea.com/kr/ko/images/products/lagkapten-krille-desk-white-stained-oak-effect-white__0976170_pe813067_s5.jpg?f=s,79417642
MÅLSKYTT 몰쉬트 / ADILS 아딜스,104000,책상, 자작나무/다크그레이,우드,140x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/malskytt-adils-desk-birch-dark-grey-s79417755/,https://www.ikea.com/kr/ko/images/products/malskytt-adils-desk-birch-dark-grey__0976207_pe813100_s5.jpg?f=s,79417755
